0.5,8.378764962
1.5,8.414924982
2.5,8.456939349
3.5,8.504838651
4.5,8.558637378
5.5,8.618333769
6.5,8.683909701
7.5,8.755330617
8.5,8.832545517
9.5,8.91548697
10.5,9.004071195
11.5,9.098198181
12.5,9.197751843
13.5,9.302600247
14.5,9.412595856
15.5,9.527575851
16.5,9.647362467
17.5,9.771763389
18.5,9.900572202
19.5,10.03356886
20.5,10.17052021
21.5,10.31118058
22.5,10.45529233
23.5,10.60258656
24.5,10.75278373
25.5,10.90559442
26.5,11.06072003
27.5,11.21785358
28.5,11.37668053
29.5,11.53687958
30.5,11.69812356
31.5,11.86008026
32.5,12.0224134
33.5,12.18478348
34.5,12.34684874
35.5,12.50826612
36.5,12.6686922
37.5,12.82778414
38.5,12.98520071
39.5,13.14060316
40.5,13.2936563
41.5,13.44402938
42.5,13.59139709
43.5,13.7354405
44.5,13.87584799
45.5,14.01231618
46.5,14.14455085
47.5,14.2722678
48.5,14.39519371
49.5,14.51306702
50.5,14.62563869
51.5,14.73267303
52.5,14.8339484
53.5,14.92925795
54.5,15.0184103
55.5,15.10123014
56.5,15.17755889
57.5,15.24725517
58.5,15.3101954
59.5,15.36627415
60.5,15.40924263
61.5,15.40199644
62.5,15.33847403
63.5,15.21937823
64.5,15.04603002
65.5,14.82035787
66.5,14.54488022
67.5,14.22268145
68.5,13.85738129
69.5,13.45309822
70.5,13.01440709
71.5,12.54629139
72.5,12.05409077
73.5,11.54344424
74.5,11.02022969
75.5,10.49050048
76.5,9.96041958
77.5,9.436192188
78.5,8.923997406
79.5,8.42991981
80.5,7.959881643
81.5,7.519576386
82.5,7.114404447
83.5,6.749411724
84.5,6.42923169
85.5,6.158031696
86.5,5.939464119
87.5,5.776622904
88.5,5.672006001
89.5,5.627484213
90.5,5.646207918
91.5,5.740334322
92.5,5.911627938
93.5,6.159075792
94.5,6.480818982
95.5,6.874168206
96.5,7.335628548
97.5,7.860933345
98.5,8.445086763
99.5,9.082414716
100.5,9.766623543
101.5,10.49086593
102.5,11.2478133
103.5,12.02973395
104.5,12.82857613
105.5,13.63605509
106.5,14.44374326
107.5,15.2431625
108.5,16.0258774
109.5,16.78358876
110.5,17.50822594
111.5,18.19203735
112.5,18.82767781
113.5,19.40829203
114.5,19.92759303
115.5,20.37993477
116.5,20.76037816
117.5,21.06474949
118.5,21.28969084
119.5,21.43270173
120.5,21.49217146
121.5,21.46740186
122.5,21.35862005
123.5,21.16698105
124.5,20.89456013
125.5,20.54433494
126.5,20.12015763
127.5,19.62671702
128.5,19.06949146
129.5,18.45469262
130.5,17.78920085
131.5,17.08049289
132.5,16.33656247
133.5,15.56583491
134.5,14.77707637
135.5,13.97929887
136.5,13.18166216
137.5,12.39337336
138.5,11.62358553
139.5,10.88129634
140.5,10.17524795
141.5,9.513829101
142.5,8.904980637
143.5,8.356105515
144.5,7.873984245
145.5,7.464696768
146.5,7.133551698
147.5,6.885023697
148.5,6.722699754
149.5,6.64923498
150.5,6.668598594
151.5,6.795185622
152.5,7.030906866
153.5,7.374193842
154.5,7.822284171
155.5,8.371245978
156.5,9.016015359
157.5,9.75044652
158.5,10.56737416
159.5,11.45868738
160.5,12.4154145
161.5,13.42781769
162.5,14.48549669
163.5,15.57750022
164.5,16.69244412
165.5,17.81863487
166.5,18.94419706
167.5,20.05720358
168.5,21.14580698
169.5,22.19837057
170.5,23.20359793
171.5,24.15065915
172.5,25.02931267
173.5,25.8300211
174.5,26.5440599
175.5,27.16361755
176.5,27.68188612
177.5,28.09314126
178.5,28.39281047
179.5,28.57752908
180.5,28.65745688
181.5,28.70543068
182.5,28.73360948
183.5,28.74196218
184.5,28.73051272
185.5,28.69934023
186.5,28.6485791
187.5,28.57841885
188.5,28.48910381
189.5,28.38093275
190.5,28.25425825
191.5,28.10948598
192.5,27.94707377
193.5,27.76753063
194.5,27.57141548
195.5,27.35933586
196.5,27.13194643
197.5,26.88994736
198.5,26.63408253
199.5,26.36513773
200.5,26.08393854
201.5,25.79134829
202.5,25.48826573
203.5,25.17562273
204.5,24.85438181
205.5,24.52553351
206.5,24.19009386
207.5,23.84910154
208.5,23.50361512
209.5,23.15471019
210.5,22.80347638
211.5,22.45101443
212.5,22.09843313
213.5,21.74684621
214.5,21.39736931
215.5,21.05111684
216.5,20.70919885
217.5,20.3727179
218.5,20.04276597
219.5,19.72042132
220.5,19.40674547
221.5,19.10278008
222.5,18.80954404
223.5,18.52803047
224.5,18.25920384
225.5,18.00399717
226.5,17.76330928
227.5,17.53800212
228.5,17.32889824
229.5,17.1367783
230.5,16.96237872
231.5,16.80638946
232.5,16.66945187
233.5,16.55215672
234.5,16.45504233
235.5,16.37859288
236.5,16.32323681
237.5,16.28934539
238.5,16.27723151
239.5,16.2871485
240.5,3
241.5,16.34998729
242.5,16.39326129
243.5,16.44774794
244.5,16.51345054
245.5,16.59034105
246.5,16.67836004
247.5,16.77741675
248.5,16.88738921
249.5,17.00812444
250.5,17.1394388
251.5,17.28111835
252.5,17.43291936
253.5,17.59456885
254.5,17.76576526
255.5,17.94617917
256.5,18.13545412
257.5,18.33320751
258.5,18.53903159
259.5,18.75249443
260.5,18.97314114
261.5,19.20049497
262.5,19.43405861
263.5,19.67331547
264.5,19.91773109
265.5,20.16675451
266.5,20.41981983
267.5,20.67634765
268.5,20.93574669
269.5,21.19741539
270.5,21.46074354
271.5,21.72511397
272.5,21.98990421
273.5,22.25448828
274.5,22.51823834
275.5,22.78052651
276.5,23.04072656
277.5,23.2982157
278.5,23.55237634
279.5,23.80259778
